,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,6.390,6.380,7.080,7.670,7.690,7.670,8.990,9.120,9.120,9.030,9.120,9.130,9.120,9.070,7.730,7.710,7.630
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,1208077.000,,,,1443409.000,,,,1618949.000,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,1639985.000,,,,1814233.000,,,,2166959.000,,,,,,,
SharePrice,,,,,,,,,,,11.500,11.500,11.500,9.310,,,,4.570,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,3725913.000,,,,179126.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,5.860,,,,6.840,,,,7.840,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,6.380,,,,7.670,,,,9.030,,,,,,,
SharesIssuedPricePerShare,,,,,,,,,,,,,,11.500,,,,,,,
ShortTermInvestments,,4481000.000,5225000.000,4976000.000,4725000.000,3730000.000,3720000.000,16472000.000,20726000.000,15478000.000,35240000.000,31493000.000,41245000.000,55996000.000,50000000.000,45000230.000,35003990.000,25003990.000,25000000.000,25000000.000,15000000.000
StockholdersEquity,53204679.000,52463926.000,50847534.000,49090639.000,62968573.000,93711193.000,90438481.000,85382881.000,82458636.000,77148148.000,151051324.000,144958369.000,134409740.000,125564664.000,118182616.000,110207899.000,104519148.000,98425855.000,99687186.000,102133560.000,112412697.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,50847534.000,49090639.000,62968573.000,93711193.000,90438481.000,85382881.000,82458636.000,77148148.000,151051324.000,144958369.000,134409740.000,125564664.000,118182616.000,110207899.000,104519148.000,98425855.000,99687186.000,102133560.000,112412697.000
TaxCreditCarryforwardAmount,,,,,,165000.000,,,,,,,,,,,,,,,
