SEC ID,Report date,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,ComprehensiveIncomeNetOfTax,EarningsPerShareDiluted,Goodwill,Liabilities,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,Revenues,WeightedAverageNumberOfDilutedSharesOutstanding
1378774,2016-12-31,574263000.000,,34921000.000,,,5965000.000,388533000.000,,27799000.000,-40514000.000,24835000.000,25245000.000,,130036000.000,
1048620,2013-12-31,66768616.000,6536922.000,2677090.000,,,,66774553.000,17402270.000,2003357.000,-10634037.000,8741736.000,1450823.000,52237237.000,134163349.000,
1566978,2015-09-30,4867168000.000,1461050000.000,303721000.000,-107661000.000,,1118020000.000,4430996000.000,574814000.000,50042000.000,-90544000.000,213779000.000,218534000.000,605708000.000,,
1506270,2016-12-31,124233.000,70120.000,5047.000,,,,,2216293.000,619563.000,,-807530.000,-1951470.000,54113.000,778215.000,
1691430,2017-04-30,32016.000,5843.000,2016.000,,,,169271.000,,42309.000,0.000,-40293.000,0.000,0.000,0.000,
1450552,2013-09-30,871969.000,740117.000,654346.000,,,,,424636.000,425010.000,-74142.000,-43221.000,-567866.000,51809.000,510139.000,
1498622,2014-07-31,0.000,0.000,0.000,,,,3213.000,3213.000,15421.000,,-15636.000,-260554.000,,,
1596946,2017-03-31,109971000.000,40632000.000,4754000.000,-91738000.000,,,134062000.000,29728000.000,56542000.000,-36264000.000,-56200000.000,-74059000.000,63530000.000,22227000.000,
1041177,2014-06-30,568351618.000,475761406.000,12178225.000,,0.170,,323138908.000,312096895.000,25299765.000,-6604345.000,-10056269.000,17161815.000,87121382.000,0.000,41517840.000
943110,2014-01-03,143126000.000,111141000.000,32000.000,2850000.000,0.020,19682000.000,116252000.000,95652000.000,7332000.000,-6186000.000,-1202000.000,10607000.000,1285000.000,819673000.000,162517000.000
1000045,2017-03-31,333612000.000,,,,0.690,,224752000.000,,2388000.000,-28703000.000,27321000.000,,1184000.000,,7726000.000
1502519,2016-12-31,225990669.000,,46375576.000,,,,110015676.000,,-87336160.000,76247867.000,39395965.000,,,48822825.000,
1289419,2016-12-31,1350900000.000,472000000.000,259100000.000,134100000.000,3.720,556800000.000,654100000.000,294900000.000,123700000.000,-274200000.000,213700000.000,180800000.000,152100000.000,798600000.000,43300000.000
1635484,2016-12-31,154973794.000,,11128155.000,776678.000,,,136499079.000,,11917769.000,-10526215.000,1432062.000,,2590206.000,,
1042893,2016-12-31,1461404000.000,1056711000.000,423497000.000,44080000.000,2.470,34371000.000,104980000.000,101480000.000,-21893000.000,-157849000.000,246522000.000,112859000.000,323149000.000,538731000.000,37667000.000
1114995,2016-12-31,167536000.000,148726000.000,33636000.000,-1683000.000,,3881000.000,43513000.000,25381000.000,103645000.000,-70633000.000,-9497000.000,-488000.000,14929000.000,112287000.000,
806888,2015-12-31,,,,,,,,,,,,,,,
1627014,2016-12-31,3762000000.000,339200000.000,131600000.000,,,2303800000.000,1822600000.000,227100000.000,-147600000.000,-230200000.000,325700000.000,232800000.000,173000000.000,1026000000.000,
85961,2016-12-31,10902454000.000,1101557000.000,58801000.000,141180000.000,4.900,386772000.000,8850179000.000,1744069000.000,-185922000.000,-1405833000.000,1601022000.000,,745870000.000,6786984000.000,53361000.000
1108645,2016-12-31,4753031.000,226279.000,20253.000,,,,12375684.000,12375684.000,-5377.000,204373.000,-201143.000,-772893.000,4115913.000,1278527.000,
1023128,2016-12-31,3844150000.000,2287194000.000,50282000.000,197335000.000,7.720,259399000.000,2933374000.000,1921994000.000,270451000.000,-351693000.000,86516000.000,338364000.000,1006130000.000,8678157000.000,25521000.000
892482,2016-12-31,42229000.000,20646000.000,10364000.000,,-1.230,6749000.000,23653000.000,15431000.000,6956000.000,6174000.000,-9484000.000,-11361000.000,1827000.000,31682000.000,9232000.000
885721,2011-12-31,15607000000.000,8058000000.000,5620100000.000,1273000000.000,2.530,5485700000.000,13133300000.000,5458100000.000,3030500000.000,-123900000.000,2192000000.000,2311700000.000,416200000.000,46128300000.000,505000000.000
922863,2014-12-31,427783000.000,191973000.000,1358000.000,17112000.000,0.740,34896000.000,459477000.000,76955000.000,-21871000.000,-12898000.000,34170000.000,51230000.000,156249000.000,991758000.000,28077000.000
1678105,2017-03-31,24171.000,24171.000,24171.000,,,,4500.000,4500.000,30975.000,,-24804.000,,,,
1568162,2016-12-31,2064459000.000,,131215000.000,-54255000.000,,,1079593000.000,,-110484000.000,37830000.000,73369000.000,-619000.000,,177668000.000,
1142801,2016-12-31,6038.000,6038.000,,-82493.000,,,333300.000,333300.000,11133.000,,-49872.000,-70453.000,,,
745981,2016-12-31,1943340000.000,,82228000.000,7920000.000,0.580,,1728964000.000,,6016000.000,-39832000.000,26843000.000,,68954000.000,,11263000.000
786620,2013-12-31,3268000.000,1956000.000,887000.000,,0.030,64000.000,507000.000,507000.000,-47000.000,-8000.000,-85000.000,30000.000,48000.000,5234000.000,46092000.000
1614806,2016-12-31,957402000.000,,35723000.000,,1.650,,674679000.000,,310568000.000,-300630000.000,-3864000.000,,,,17451907.000
1166003,2016-12-31,11698400000.000,3073600000.000,373400000.000,-52400000.000,0.530,4325800000.000,8660800000.000,2731600000.000,-680800000.000,142000000.000,625400000.000,488100000.000,2537400000.000,14619400000.000,122800000.000
1089748,2016-12-31,9189000000.000,3555000000.000,414000000.000,-57000000.000,1.360,121000000.000,7722000000.000,1778000000.000,-723000000.000,-202000000.000,1088000000.000,647000000.000,4212000000.000,9657000000.000,239600000.000
1489393,2016-12-31,23442000000.000,9599000000.000,875000000.000,3763000000.000,9.130,528000000.000,17369000000.000,4540000000.000,-3349000000.000,-2297000000.000,5606000000.000,5060000000.000,10137000000.000,29183000000.000,
1347218,2014-12-31,7866636000.000,747887000.000,83210000.000,-148588000.000,,379402000.000,,785769000.000,1393800000.000,-1488893000.000,154802000.000,-339931000.000,5669262000.000,3668703000.000,
1498122,2016-06-30,29.000,29.000,29.000,,,,,336419.000,55000.000,,-55924.000,-59885.000,,,
1666487,2016-12-31,3228902.000,2699155.000,2646855.000,,,,1867962.000,1867962.000,,-600800.000,,,,3341749.000,
1360564,2014-02-28,46632.000,46632.000,,,,,8623276.000,8109679.000,393602.000,0.000,-360081.000,,,37047.000,
1657197,2016-12-31,2002263000.000,202430000.000,110635000.000,47563000.000,0.550,1196024000.000,1062927000.000,171393000.000,-193275000.000,-34032000.000,189171000.000,133953000.000,67640000.000,625162000.000,88578192.000
1318605,2016-12-31,22664076000.000,6259796000.000,3393216000.000,-695098000.000,,,16750167000.000,5827005000.000,3743976000.000,-1416430000.000,-123829000.000,-667340000.000,5982957000.000,7000132000.000,
1382112,2014-12-31,954727.000,954727.000,,,-0.030,,1326849.000,1295548.000,232572.000,,-218128.000,,,2970181.000,25005208.000
1559289,2014-12-31,3050300000.000,54900000.000,1900000.000,500000.000,,,,92500000.000,0.000,-162200000.000,163000000.000,97000000.000,2924300000.000,467300000.000,
1285550,2016-12-31,7400885.000,6085095.000,3315774.000,,,,8156954.000,3017700.000,3828296.000,-101002.000,-5820043.000,-7488738.000,328249.000,5749454.000,
1330466,2014-12-31,32571000.000,,4044000.000,,,,9912000.000,,-20156000.000,23093000.000,-96000.000,-609000.000,,1272000.000,
1106644,2016-12-31,78520140.000,17519951.000,,,,,19611006.000,10397730.000,-6021385.000,-193404.000,2895708.000,-8155467.000,24967448.000,15570514.000,
933974,2016-09-30,685905000.000,299334000.000,85086000.000,-60208000.000,-1.010,202138000.000,132215000.000,119793000.000,-25957000.000,-10874000.000,39547000.000,4238000.000,54885000.000,560323000.000,68507000.000
1530244,2015-12-31,,,,,,,,25469.000,,,,,,,
31791,2017-01-01,4276683000.000,1189931000.000,359265000.000,179394000.000,2.120,2247966000.000,2123113000.000,603355000.000,-115011000.000,-100843000.000,350615000.000,283066000.000,145494000.000,2115517000.000,110313000.000
1575515,2017-01-01,1439893000.000,264026000.000,12465000.000,,0.830,368078000.000,766984000.000,259155000.000,-197152000.000,-180803000.000,254351000.000,212932000.000,604660000.000,,149653000.000
1419554,2016-12-31,973085.000,972843.000,620375.000,,,,9607141.000,3324893.000,6833111.000,,-7327845.000,-17849237.000,242.000,,
1506325,2014-12-31,0.000,,0.000,,,,431603.000,,49023.000,,-49023.000,,,0.000,
1522138,2014-12-31,869700000.000,294200000.000,28700000.000,,,127900000.000,,118700000.000,45800000.000,-87900000.000,44400000.000,,409600000.000,,
105016,2016-12-31,1874649000.000,1240156000.000,56010000.000,186184000.000,5.150,379737000.000,622901000.000,314888000.000,-213916000.000,-42833000.000,277756000.000,345632000.000,90502000.000,4220702000.000,32616504.000
1386858,2014-12-31,180416000.000,159400000.000,102796000.000,-6250000.000,-0.310,,48864000.000,30402000.000,12539000.000,-14973000.000,30998000.000,-4207000.000,1116000.000,113584000.000,20470025.000
34285,2016-12-31,30479.000,30479.000,30479.000,,,,114479.000,24479.000,40000.000,,-21445.000,,,,16914693.000
812630,2014-12-31,1404260.000,159356.000,118794.000,,,,,37226.000,-382601.000,,374533.000,333165.000,1244904.000,,
1516551,2016-12-31,323363.000,279489.000,64820.000,,,,1774266.000,661958.000,407669.000,-11117.000,-3552941.000,-4470580.000,9584.000,,
1374985,2015-12-31,7559600.000,441500.000,0.000,-4576600.000,,,,517100.000,-304500.000,2300.000,302200.000,,,,
1332474,2013-12-31,233853.000,167279.000,167279.000,,,,,447102.000,100000.000,12427.000,-93698.000,-893546.000,,,
1068875,2016-12-31,1022659000.000,97847000.000,51713000.000,-64354000.000,-1.570,548741000.000,589944000.000,54367000.000,-146044000.000,-1560000.000,71215000.000,37117000.000,10836000.000,455911000.000,41494000.000
933036,2016-12-31,1602741000.000,,95396000.000,-110383000.000,-1.980,55308000.000,1337808000.000,,-259374000.000,-58979000.000,353735000.000,-66596000.000,316428000.000,2963252000.000,53121000.000
883758,2011-12-31,346383063.000,,,-1897967.000,,,318043157.000,,-19736979.000,27576391.000,2480023.000,,11181700.000,,
722313,2016-12-31,55516515.000,39489737.000,268204.000,,0.020,3283454.000,33201727.000,20305639.000,-1389505.000,-1953208.000,3534125.000,629063.000,10330834.000,116621719.000,2749545.000
50725,2016-09-30,1782096000.000,780958000.000,72553000.000,39957000.000,0.680,361185000.000,1371149000.000,318263000.000,8888000.000,-93605000.000,105937000.000,103507000.000,405404000.000,1957161000.000,44109000.000
740694,2012-12-31,615162000.000,243253000.000,53556000.000,3222000.000,0.020,190323000.000,,47407000.000,-193328000.000,-66523000.000,86882000.000,15112000.000,121233000.000,,31772000.000
716643,2016-06-30,1036761000.000,358014000.000,147346000.000,,,417393000.000,517360000.000,195315000.000,-101797000.000,-17387000.000,55032000.000,17614000.000,183321000.000,1790869000.000,
55604,2012-12-31,360829000.000,162780000.000,,25275000.000,,,,71377000.000,1879000.000,-14035000.000,12156000.000,33898000.000,93712000.000,549541000.000,
781902,2016-10-31,9424675.000,7906873.000,2719337.000,,,,624846.000,624846.000,-29060.000,174596.000,-1091418.000,-32626.000,1480827.000,11650588.000,
1328571,2015-12-31,642989000.000,176642000.000,72687000.000,,-0.570,63700000.000,682015000.000,69966000.000,-6892000.000,1882000.000,4151000.000,31561000.000,326260000.000,362640000.000,21257000.000
844985,2014-12-31,1869000.000,730000.000,208000.000,,,0.000,2706000.000,2697000.000,905000.000,-26000.000,-2415000.000,-2743000.000,919000.000,1466000.000,
1661920,2016-12-31,459109000.000,16823000.000,6068000.000,-94335000.000,-11.640,,292714000.000,32753000.000,5258000.000,-27781000.000,24269000.000,-57723000.000,,57972000.000,8106931.000
21239,2013-12-31,97852.000,11222.000,11222.000,,,,,1454981.000,463522.000,-145.000,-453732.000,,,145.000,
1275283,2016-12-31,51095000000.000,4238000000.000,2051000000.000,,4.250,15992000000.000,29384000000.000,4985000000.000,-6866000000.000,5078000000.000,1280000000.000,10569000000.000,1348000000.000,12503000000.000,1429933000.000
1634942,2015-12-31,38514.000,3762.000,3762.000,,,,12458.000,12458.000,20077.000,-18249.000,-24720.000,,29119.000,131515.000,
1420520,2016-12-31,26879000.000,26814000.000,26718000.000,,,,,1031000.000,30333000.000,-13000.000,-6799000.000,-9999000.000,28000.000,,
60714,2016-12-31,1270420000.000,181146000.000,60017000.000,,2.540,,,120246000.000,-193560000.000,153297000.000,-22187000.000,-90223000.000,1078958000.000,377147000.000,25454311.000
320187,2017-05-31,23259000000.000,16061000000.000,3808000000.000,3709000000.000,2.510,139000000.000,,5474000000.000,-1942000000.000,-1008000000.000,3640000000.000,,3989000000.000,34350000000.000,1692000000.000
1380412,2015-12-31,1387807.000,1387807.000,1387807.000,,,,4328840.000,,0.000,0.000,-1541956.000,,,,
1419242,2016-12-31,1456800000.000,164900000.000,85600000.000,-131600000.000,-1.020,36000000.000,1170900000.000,150900000.000,-98100000.000,-500000.000,111800000.000,,733200000.000,399200000.000,119500000.000
1140536,2016-12-31,30253000000.000,13792000000.000,870000000.000,-427000000.000,3.040,10413000000.000,20019000000.000,13370000000.000,-762000000.000,195000000.000,920000000.000,551000000.000,839000000.000,7887000000.000,138000000.000
1310094,2012-09-30,2584076.000,1004384.000,129168.000,,,,82320684.000,55964464.000,616438.000,5402002.000,-6309812.000,-11538044.000,965163.000,4054358.000,
1335732,2014-12-31,384420606.000,,790956.000,,,,17479472.000,,-29342016.000,-18091584.000,46257821.000,,,51244608.000,
7431,2016-12-31,1758000000.000,406200000.000,141900000.000,128300000.000,1.870,,,224100000.000,-128900000.000,-17000000.000,49300000.000,184600000.000,669600000.000,1234500000.000,55700000.000
1497033,2016-06-30,441.000,441.000,441.000,,,,124761.000,124761.000,28000.000,,-28393.000,,,,
1596448,2014-11-30,320.000,,320.000,,,,6083.000,930.000,25954.000,,-30689.000,-31619.000,,0.000,
1087294,2016-12-31,93404566.000,65545264.000,34510330.000,-1003938.000,-0.060,,20283747.000,14792263.000,-1147128.000,-3115079.000,569478.000,-1433131.000,464454.000,2000000.000,16236525.000
1168054,2016-12-31,4681693000.000,969304000.000,652876000.000,-430545000.000,-4.620,620232000.000,2321629000.000,522352000.000,-33321000.000,-692410000.000,599225000.000,-606947000.000,205465000.000,1257345000.000,93379000.000
1466258,2016-12-31,17397400000.000,5579300000.000,1714700000.000,1306600000.000,5.650,5658400000.000,10679100000.000,3590300000.000,-705200000.000,240100000.000,1500200000.000,1573100000.000,1511000000.000,13508900000.000,261700000.000
1325703,2015-12-31,3762000.000,2168000.000,1531000.000,,,,1911000.000,766000.000,-302000.000,-254000.000,284000.000,-1459000.000,,,
1407878,2016-12-31,43033.000,41839.000,,,,,7257424.000,7257424.000,692317.000,-1472.000,-688607.000,-689629.000,1194.000,,
1534287,2016-12-31,161330465.000,31421552.000,16160017.000,-19885205.000,,625364.000,75323878.000,45304953.000,47223874.000,-667978.000,-37615873.000,-29629970.000,121628272.000,8272497.000,
1389545,2016-12-31,15381000.000,14471000.000,9512000.000,-13151000.000,-1.400,,8280000.000,4323000.000,19422000.000,-160000.000,-12135000.000,-10982000.000,371000.000,11897000.000,9408000.000
1171838,2016-03-31,29848778.000,26592.000,24717.000,,0.000,,5814006.000,1101671.000,2270178.000,211000.000,-2792831.000,311732.000,,,45373208.000
1276262,2013-12-31,9433993.000,,,,,,343011.000,,,,,,,,
1125345,2016-12-31,311263000.000,283947000.000,84098000.000,,,,42512000.000,27302000.000,1854000.000,-70249000.000,-43679000.000,-60042000.000,17961000.000,91880000.000,34685274.000
1074871,2016-06-30,0.000,0.000,0.000,,,,193763.000,193763.000,0.000,0.000,0.000,-13163.000,,0.000,
886744,2016-12-31,130249000.000,116112000.000,12810000.000,-29377000.000,-0.190,,,7869000.000,1169000.000,8762000.000,-18369000.000,-30646000.000,183000.000,6162000.000,159045644.000
1463792,2017-03-31,2143577.000,1738171.000,,,,,2831847.000,831847.000,3361207.000,-161486.000,-1880352.000,-2012671.000,,,
1096938,2016-12-31,196962.000,196962.000,29367.000,,,,,948934.000,501238.000,,-473352.000,-517475.000,,242007.000,
1043121,2016-12-31,18851643000.000,,356914000.000,474648000.000,3.260,,10919719000.000,,-74621000.000,-1329057000.000,1036874000.000,825784000.000,,2550820000.000,153977000.000
1496454,2016-12-31,2827692000.000,,58517000.000,-29783000.000,,,1672875000.000,,18068000.000,-101877000.000,73404000.000,11147000.000,,377055000.000,
1135202,2016-09-30,3223716.000,684281.000,296619.000,,,,,2018630.000,986183.000,4547.000,-765504.000,-3159802.000,577883.000,2950.000,
723188,2016-12-31,8666437000.000,,173857000.000,92420000.000,2.320,465142000.000,7468337000.000,,11384000.000,-121998000.000,131261000.000,,112318000.000,,44485000.000
1018840,2017-01-28,2295757000.000,1139300000.000,547189000.000,-2727000.000,0.060,,1043718000.000,486000000.000,-83793000.000,-136746000.000,184591000.000,15188000.000,824738000.000,3326740000.000,68284000.000
909108,2016-12-31,199717861.000,,57189876.000,,13.490,,46653018.000,,-14626514.000,-5730133.000,20071746.000,63068603.000,4025758.000,136103075.000,3413391.000
1338042,2015-12-31,434198000.000,175938000.000,64501000.000,-72924000.000,,9600000.000,318653000.000,86887000.000,-753000.000,-326879000.000,15981000.000,-45186000.000,4893000.000,,
1267097,2014-12-31,11294000000.000,5100000000.000,1031000000.000,-66000000.000,2.540,1749000000.000,7256000000.000,4344000000.000,-854000000.000,-708000000.000,954000000.000,501000000.000,2645000000.000,18377000000.000,118000000.000
1292653,2015-12-31,198049000.000,158234000.000,109050000.000,38129000.000,1.120,,,18216000.000,-17311000.000,-26251000.000,47875000.000,59440000.000,37336000.000,248619000.000,34070000.000
1040721,2016-06-30,11907.000,,8993.000,,,,87367.000,,34300.000,,-39710.000,,,,
39263,2016-12-31,30196319000.000,,,165775000.000,4.700,654952000.000,27193791000.000,,1486061000.000,-1373981000.000,437842000.000,,525821000.000,1126044000.000,62968875.000
1388320,2016-12-31,22528886.000,22390478.000,20519294.000,,,,4520557.000,4520557.000,15775077.000,-109819.000,-20789237.000,-26847481.000,88549.000,,
1126162,2012-11-30,380178.000,293748.000,,,,,,2267059.000,23668.000,,-23670.000,-226875.000,86430.000,,
1261436,2013-12-31,17125498.000,,12086794.000,,0.100,500714.000,5034818.000,,272196.000,,4037534.000,,401705.000,87618873.000,25391683.000
59558,2016-12-31,261627000000.000,,2722000000.000,1913000000.000,5.030,2273000000.000,247149000000.000,,1970000000.000,-3666000000.000,1272000000.000,,,13330000000.000,236830287.000
1658305,2017-01-31,16760.000,,4884.000,,,,11672.000,,35200.000,-2500.000,-37872.000,-28996.000,,,
1310114,2016-12-31,306090000.000,256469000.000,47692000.000,-33344000.000,-0.370,6300000.000,179154000.000,37884000.000,937000.000,-28914000.000,4452000.000,-15493000.000,38180000.000,252887000.000,86318000.000
910612,2016-12-31,6104640000.000,,,,0.750,,,,,,,253628000.000,,1028257000.000,
1014473,2016-12-31,2334572000.000,1842342000.000,231945000.000,,3.420,52527000.000,3535167000.000,1521949000.000,-623763000.000,-40399000.000,667949000.000,686572000.000,266125000.000,1142167000.000,128833000.000
718789,2012-10-31,331051000.000,116637000.000,24160000.000,29685000.000,0.680,84950000.000,46281000.000,41481000.000,-19282000.000,-30954000.000,51111000.000,55519000.000,17417000.000,259047000.000,56628000.000
1388430,2016-12-31,2055934000.000,135153000.000,46134000.000,5182000.000,0.310,15794000.000,1598430000.000,164006000.000,46599000.000,-181600000.000,129256000.000,53286000.000,550000.000,294354000.000,19393000.000
1492135,2012-05-31,119874.000,,74874.000,,,,138613.000,13613.000,160966.000,,-86318.000,-51914.000,,0.000,
1076394,2012-03-31,523572000.000,,7341000.000,,-0.010,2232000.000,478226000.000,,33461000.000,-71372000.000,4334000.000,,2694000.000,,1627833.000
1510964,2016-12-31,18592162.000,4821110.000,,,,2788300.000,5384013.000,3148539.000,1740068.000,852678.000,-2053740.000,-13073609.000,242702.000,11060636.000,
1091801,2014-12-31,121479000.000,81682000.000,11439000.000,-4603000.000,,0.000,52794000.000,36549000.000,1277000.000,-14428000.000,2706000.000,-7832000.000,4106000.000,141916000.000,56953958.000
909111,2012-12-31,,,,,,,,,,,,43442000.000,,393544000.000,
9892,2016-12-31,5306100000.000,2316400000.000,905000000.000,503900000.000,7.030,1260500000.000,,1108900000.000,-149800000.000,-423900000.000,546600000.000,,489500000.000,3714000000.000,75200000.000
354950,2017-01-29,42966000000.000,17724000000.000,2538000000.000,7988000000.000,6.450,2093000000.000,38633000000.000,14133000000.000,-7870000000.000,-1583000000.000,9783000000.000,13427000000.000,21914000000.000,94595000000.000,1234000000.000
1556727,2016-06-30,1010102000.000,,22650000.000,5137000.000,,,820361000.000,,60116000.000,-93078000.000,10582000.000,,13519000.000,,
1641489,2016-12-31,54495000.000,52117000.000,51505000.000,,,,22925000.000,11434000.000,11794000.000,-83000.000,-48209000.000,-55020000.000,444000.000,634000.000,
1629995,2016-12-31,10537700000.000,473700000.000,79900000.000,119900000.000,,1975500000.000,5148300000.000,532900000.000,216900000.000,-1428100000.000,360200000.000,317600000.000,7335000000.000,1382000000.000,
1681459,2016-12-31,74100.000,74100.000,74000.000,-11900.000,,,0.000,0.000,74100.000,0.000,-100.000,-11900.000,,0.000,
1489136,2016-12-31,3074972000.000,635874000.000,74216000.000,-13257000.000,0.040,34230000.000,1629007000.000,488355000.000,75909000.000,-228284000.000,169974000.000,121590000.000,1762072000.000,1332164000.000,52281000.000
1479575,2011-09-30,4010.000,1452.000,1452.000,,,,,461445.000,186686.000,-1482.000,-183752.000,,2558.000,,
1466815,2016-12-31,131940000.000,33395000.000,4930000.000,11269000.000,0.220,47842000.000,,104560000.000,-28140000.000,-20054000.000,44479000.000,18611000.000,23507000.000,152358000.000,47217000.000
1034670,2016-12-31,8234400000.000,4140900000.000,1226700000.000,410100000.000,6.420,1870700000.000,4308000000.000,2597600000.000,-200200000.000,-726000000.000,868400000.000,847700000.000,1658100000.000,,88400000.000
1558441,2016-12-31,2610933000.000,,8358000.000,-49235000.000,,,1404963000.000,,1110820000.000,-1147557000.000,37666000.000,-30287000.000,,176289000.000,
1164191,2014-12-31,344982.000,153500.000,49898.000,,,,1256278.000,1137223.000,47250.000,-22361.000,-71772.000,-1631002.000,19775.000,496446.000,
1209709,2016-12-31,143536465.000,,,,,,6871601.000,,,,,,,,
1063104,2016-12-31,349446.000,343286.000,141668.000,-59197.000,,,,352648.000,,0.000,-93040.000,-97556.000,6160.000,242930.000,
1057877,2016-12-31,6289897000.000,440312000.000,61480000.000,198682000.000,3.940,,4132031000.000,249715000.000,-103584000.000,-297444000.000,347706000.000,271776000.000,4171999000.000,1262020000.000,50373000.000
1527844,2015-12-31,3847455.000,270641.000,,,,,1496512.000,1311512.000,793869.000,-222994.000,-878828.000,-1356132.000,3058983.000,857569.000,321910400.000
1606366,2016-12-28,471305000.000,35885000.000,2168000.000,,0.470,248674000.000,206123000.000,45318000.000,-18030000.000,-35202000.000,49299000.000,34629000.000,118470000.000,380123000.000,39026950.000
1528356,2016-12-31,121813000.000,97810000.000,35192000.000,-23214000.000,-1.140,8728000.000,41948000.000,41145000.000,-9691000.000,-9528000.000,15550000.000,-30513000.000,1617000.000,212112000.000,
1108924,2012-03-31,198265000.000,160771000.000,72357000.000,17987000.000,0.800,15406000.000,78271000.000,67777000.000,-24570000.000,-13223000.000,27152000.000,27911000.000,13936000.000,172718000.000,22675000.000
1137883,2016-12-31,10766000.000,10444000.000,547000.000,,,,864000.000,864000.000,0.000,5977000.000,-5858000.000,-5083000.000,297000.000,,
1297587,2016-12-31,5603527000.000,,67529000.000,34927000.000,0.190,,2842493000.000,,-393285000.000,96290000.000,236714000.000,,,517264000.000,141009021.000
19446,2016-07-31,694532000.000,222742000.000,28367000.000,46934000.000,1.440,280318000.000,,96335000.000,29942000.000,-112982000.000,80268000.000,97251000.000,74604000.000,664755000.000,41390194.000
7951,2012-09-30,149565.000,49824.000,5764.000,,,,3880835.000,3793344.000,451348.000,-1346.000,-534823.000,-1063153.000,7147.000,,
1198415,2016-12-31,268564665.000,238171932.000,6210512.000,,,,11881406.000,3917890.000,,,,-11069436.000,,,
1070985,2016-12-31,3271604000.000,298824000.000,37711000.000,,1.870,38386000.000,1812641000.000,272193000.000,-280765000.000,-122188000.000,375373000.000,296416000.000,2837657000.000,,117791000.000
1389170,2016-12-31,12871200000.000,1006800000.000,73500000.000,-287100000.000,-1.800,210000000.000,7146800000.000,1167600000.000,-345500000.000,-558600000.000,837400000.000,55800000.000,9691000000.000,,154400000.000
43920,2016-10-31,3153000000.000,920300000.000,103700000.000,53900000.000,,786400000.000,2195100000.000,659200000.000,-272800000.000,-25100000.000,301000000.000,225600000.000,1163900000.000,3323600000.000,
31704,2012-12-31,4553074.000,,90221.000,409384.000,,,423786.000,,-30202.000,26561.000,-10810.000,,,170123.000,
1372612,2017-01-31,493674000.000,322101000.000,177391000.000,-151823000.000,,16293000.000,418942000.000,297941000.000,479000.000,-7572000.000,-1218000.000,-150655000.000,117176000.000,398605000.000,
705752,2012-12-31,15286000.000,,,,,,30935000.000,,-41040000.000,40254000.000,644000.000,,,6212000.000,
1409999,2016-12-31,14513.000,,0.000,,,,802217.000,,80000.000,,-77942.000,-75739.000,,,
1105705,2016-12-31,65966000000.000,13485000000.000,1539000000.000,3862000000.000,4.960,27752000000.000,41629000000.000,9703000000.000,-3922000000.000,-1360000000.000,4683000000.000,7547000000.000,2510000000.000,29318000000.000,792300000.000
1496741,2015-03-31,491792.000,129516.000,63412.000,,,,6297047.000,3918818.000,1818000.000,,-1851034.000,-1947124.000,2058.000,278012.000,
1032220,2016-09-30,1348819000.000,620980000.000,66199000.000,164558000.000,2.690,397558000.000,595679000.000,340756000.000,-96842000.000,-87103000.000,180026000.000,286603000.000,131569000.000,2403360000.000,66229000.000
67215,2016-07-30,1719716000.000,851234000.000,33787000.000,128664000.000,3.890,310157000.000,1162429000.000,322627000.000,84143000.000,-333133000.000,261488000.000,,326670000.000,,33115755.000
1410838,2013-12-31,6495000000.000,304000000.000,78000000.000,610000000.000,,,4556000000.000,277000000.000,-752000000.000,-142000000.000,858000000.000,895000000.000,5879000000.000,1505000000.000,
1311627,2011-12-31,1241582.000,274459.000,,,,,5040174.000,4061988.000,968379.000,19693.000,-1054376.000,,,8325064.000,
1134203,2011-12-31,574722000.000,232420000.000,115974000.000,-20300000.000,-0.420,243304000.000,195495000.000,176184000.000,7721000.000,-63407000.000,31403000.000,-20216000.000,28391000.000,308895000.000,41043000.000
858339,2016-12-31,14894000000.000,4988000000.000,1513000000.000,-3571000000.000,-24.410,1608000000.000,16312000000.000,7748000000.000,-1533000000.000,-121000000.000,308000000.000,257000000.000,7446000000.000,3877000000.000,146000000.000
822083,2011-12-31,5700020000.000,,347189000.000,,1.360,35880000.000,5180736000.000,,223080000.000,-90472000.000,-144754000.000,,92906000.000,,
838796,2016-12-31,315414.000,299082.000,15185.000,,,,,40483117.000,1318060.000,-3584.000,-1299291.000,-1262823.000,4325.000,11817.000,
1530874,2013-12-31,17094.000,,17094.000,,,,,20539.000,1076049.000,-700000.000,,-287553.000,,,
1505497,2016-12-31,1580015.000,61676.000,,,,,6580297.000,5844860.000,5056706.000,-188764.000,-5002675.000,-7797257.000,508594.000,36355.000,
1459266,2014-12-31,116162000.000,103255000.000,47402000.000,,,,19390000.000,9138000.000,150141000.000,-62888000.000,-49021000.000,-60537000.000,12425000.000,,
1006281,2016-12-31,82247000.000,71867000.000,63281000.000,,,,92204000.000,66212000.000,19695000.000,-967000.000,-32098000.000,-33163000.000,8703000.000,9199000.000,
899715,2016-12-31,,,,,,,,,,,,,,,
1087734,2014-12-31,3139027.000,404718.000,356506.000,,,,3687038.000,543324.000,2425000.000,-1138548.000,-1027661.000,,422497.000,475630.000,
